population,foreign_born,median_income,year,state_fips,county_fips,black_afam,unemp_rate,snap_benefits,health_insurance_rate,vacant_housing_rate,rental_vacancy_rate,renter_occupied_rate,median_home_price,median_rent,disaster_number,state,declaration_date,incident_type,disaster_name,incident_begin_date,incident_end_date,total_approved_ihp,total_approved_ha,total_approved_ona,total_obligated_pa,total_obligated_c2g,total_obligated_hmgp,aid_requested,aid_obligated,total_approved,total_obligated,aid_per_capita
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,-20000.0,-20000.0,0.0,0.0,-0.02141705975895099
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,31050.89,31050.89,0.0,0.0,0.03325093833493069
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,4725.99,4725.99,0.0,0.0,0.00506084051251024
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,124437555.85000001,124437555.85000001,0.0,0.0,133.2543284948626
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,124220.42000000001,124220.42000000001,0.0,0.0,0.13302180792109958
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,705583.0999999999,705583.0999999999,0.0,0.0,0.7555757708802946
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,1864779.77,1864779.77,0.0,0.0,1.9969049885686443
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,20580.72,20580.72,0.0,100772938.99,0.022038925506111896
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,14933.069999999996,14933.069999999996,0.0,100772938.99,0.015991122628729912
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,37595.87,37595.87,0.0,100772938.99,0.04025964972398764
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,-20000.0,-20000.0,0.0,100772938.99,-0.02141705975895099
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,0.0,0.0,0.0,100772938.99,0.0
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,0.0,0.0,0.0,100772938.99,0.0
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,0.0,0.0,0.0,100772938.99,0.0
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,0.0,0.0,0.0,100772938.99,0.0
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,31050.89,31050.89,0.0,100772938.99,0.03325093833493069
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,4725.99,4725.99,0.0,100772938.99,0.00506084051251024
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,124437555.85000001,124437555.85000001,0.0,100772938.99,133.2543284948626
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,124220.42000000001,124220.42000000001,0.0,100772938.99,0.13302180792109958
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,705583.0999999999,705583.0999999999,0.0,100772938.99,0.7555757708802946
933835,20.45404166688976,35673.0,2012,09,001,10.9,4.4,8.3,90.8,9.8,7.5,33.2,425900,1438,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,1864779.77,1864779.77,0.0,100772938.99,1.9969049885686443
897259,14.636910858514653,31731.0,2012,09,003,13.9,3.9,14.7,95.4,8.5,6.7,35.0,241000,1049,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,5304428.57,5304428.57,0.0,0.0,5.911814281049285
897259,14.636910858514653,31731.0,2012,09,003,13.9,3.9,14.7,95.4,8.5,6.7,35.0,241000,1049,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,5304428.57,5304428.57,0.0,100772938.99,5.911814281049285
187530,7.2249773369594195,32654.0,2012,09,005,2.4,3.8,7.7,96.7,16.5,8.1,23.3,260700,996,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,522221.26,522221.26,0.0,0.0,2.784734495814003
187530,7.2249773369594195,32654.0,2012,09,005,2.4,3.8,7.7,96.7,16.5,8.1,23.3,260700,996,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,522221.26,522221.26,0.0,100772938.99,2.784734495814003
165602,7.12370623543194,38457.0,2012,09,007,6.2,3.4,8.7,96.7,11.9,4.6,28.5,281200,1121,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165602,7.12370623543194,38457.0,2012,09,007,6.2,3.4,8.7,96.7,11.9,4.6,28.5,281200,1121,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,12004.44,12004.44,0.0,0.0,0.07248970423062524
165602,7.12370623543194,38457.0,2012,09,007,6.2,3.4,8.7,96.7,11.9,4.6,28.5,281200,1121,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,104054720.13,104054720.13,0.0,0.0,628.3421705655728
165602,7.12370623543194,38457.0,2012,09,007,6.2,3.4,8.7,96.7,11.9,4.6,28.5,281200,1121,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,0.0,0.0,0.0,100772938.99,0.0
165602,7.12370623543194,38457.0,2012,09,007,6.2,3.4,8.7,96.7,11.9,4.6,28.5,281200,1121,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,12004.44,12004.44,0.0,100772938.99,0.07248970423062524
165602,7.12370623543194,38457.0,2012,09,007,6.2,3.4,8.7,96.7,11.9,4.6,28.5,281200,1121,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,104054720.13,104054720.13,0.0,100772938.99,628.3421705655728
862813,12.670068717091654,29835.0,2012,09,009,13.5,4.5,15.8,95.5,11.5,8.8,38.0,243400,1107,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,598990.5700000001,598990.5700000001,0.0,0.0,0.6942298852706207
862813,12.670068717091654,29835.0,2012,09,009,13.5,4.5,15.8,95.5,11.5,8.8,38.0,243400,1107,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,598990.5700000001,598990.5700000001,0.0,100772938.99,0.6942298852706207
274170,8.360506255243097,31094.0,2012,09,011,5.0,2.9,10.4,96.3,13.1,2.8,32.8,239400,1048,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151539,6.435307082665188,32729.0,2012,09,013,3.7,2.1,7.0,97.7,6.3,5.2,30.5,243600,1068,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,50000.0,50000.0,0.0,0.0,0.32994806617438416
151539,6.435307082665188,32729.0,2012,09,013,3.7,2.1,7.0,97.7,6.3,5.2,30.5,243600,1068,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,50000.0,50000.0,0.0,100772938.99,0.32994806617438416
117599,4.8843952754700295,26297.0,2012,09,015,2.3,3.4,14.4,96.1,11.9,4.5,30.7,198600,837,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,14254274.56,14254274.56,0.0,0.0,121.21084839156796
117599,4.8843952754700295,26297.0,2012,09,015,2.3,3.4,14.4,96.1,11.9,4.5,30.7,198600,837,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,10334611.98,10334611.98,0.0,0.0,87.88010085119772
117599,4.8843952754700295,26297.0,2012,09,015,2.3,3.4,14.4,96.1,11.9,4.5,30.7,198600,837,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,104962.65,93055.98999999999,0.0,0.0,0.8925471305028103
117599,4.8843952754700295,26297.0,2012,09,015,2.3,3.4,14.4,96.1,11.9,4.5,30.7,198600,837,3342.0,CT,2011-10-31T16:30:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,28257.8,0.0,0.0,93513298.7,93513298.7,0.0,0.0,795.1878731962007
117599,4.8843952754700295,26297.0,2012,09,015,2.3,3.4,14.4,96.1,11.9,4.5,30.7,198600,837,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,14254274.56,14254274.56,0.0,100772938.99,121.21084839156796
117599,4.8843952754700295,26297.0,2012,09,015,2.3,3.4,14.4,96.1,11.9,4.5,30.7,198600,837,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,10334611.98,10334611.98,0.0,100772938.99,87.88010085119772
117599,4.8843952754700295,26297.0,2012,09,015,2.3,3.4,14.4,96.1,11.9,4.5,30.7,198600,837,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,104962.65,93055.98999999999,0.0,100772938.99,0.8925471305028103
117599,4.8843952754700295,26297.0,2012,09,015,2.3,3.4,14.4,96.1,11.9,4.5,30.7,198600,837,4046.0,CT,2011-11-17T17:00:00.000Z,Severe Storm(s),SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,0.0,0.0,0.0,88561262.67,1065774.55,11145901.77,93513298.7,93513298.7,0.0,100772938.99,795.1878731962007
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,20580.72,20580.72,0.0,8157459.48,0.0325477959840145
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,14933.069999999996,14933.069999999996,0.0,8157459.48,0.02361620564173689
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,37595.87,37595.87,0.0,8157459.48,0.05945674916142542
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,-20000.0,-20000.0,0.0,8157459.48,-0.03162940459227325
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,0.0,0.0,0.0,8157459.48,0.0
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,0.0,0.0,0.0,8157459.48,0.0
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,0.0,0.0,0.0,8157459.48,0.0
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,0.0,0.0,0.0,8157459.48,0.0
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,31050.89,31050.89,0.0,8157459.48,0.04910605813800858
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,4725.99,4725.99,0.0,8157459.48,0.007474012490451873
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,124437555.85000001,124437555.85000001,0.0,8157459.48,196.7942900226625
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,124220.42000000001,124220.42000000001,0.0,8157459.48,0.19645089614010564
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,705583.0999999999,705583.0999999999,0.0,8157459.48,1.1158586671685196
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4044.0,DC,2011-11-08T14:51:00.000Z,Earthquake,EARTHQUAKE,2011-08-23T00:01:00.000Z,2011-08-28T23:59:00.000Z,0.0,0.0,0.0,3995523.23,3284634.25,877302.0,1864779.77,1864779.77,0.0,8157459.48,2.949093691040813
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4073.0,DC,2012-07-31T15:00:00.000Z,Severe Storm(s),SEVERE STORMS,2012-06-29T22:35:00.000Z,2012-07-01T00:00:00.000Z,0.0,0.0,0.0,2914288.63,20988.52,102842.93,20580.72,20580.72,0.0,3038120.08,0.0325477959840145
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4073.0,DC,2012-07-31T15:00:00.000Z,Severe Storm(s),SEVERE STORMS,2012-06-29T22:35:00.000Z,2012-07-01T00:00:00.000Z,0.0,0.0,0.0,2914288.63,20988.52,102842.93,14933.069999999996,14933.069999999996,0.0,3038120.08,0.02361620564173689
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4073.0,DC,2012-07-31T15:00:00.000Z,Severe Storm(s),SEVERE STORMS,2012-06-29T22:35:00.000Z,2012-07-01T00:00:00.000Z,0.0,0.0,0.0,2914288.63,20988.52,102842.93,37595.87,37595.87,0.0,3038120.08,0.05945674916142542
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4073.0,DC,2012-07-31T15:00:00.000Z,Severe Storm(s),SEVERE STORMS,2012-06-29T22:35:00.000Z,2012-07-01T00:00:00.000Z,0.0,0.0,0.0,2914288.63,20988.52,102842.93,-20000.0,-20000.0,0.0,3038120.08,-0.03162940459227325
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4073.0,DC,2012-07-31T15:00:00.000Z,Severe Storm(s),SEVERE STORMS,2012-06-29T22:35:00.000Z,2012-07-01T00:00:00.000Z,0.0,0.0,0.0,2914288.63,20988.52,102842.93,0.0,0.0,0.0,3038120.08,0.0
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4073.0,DC,2012-07-31T15:00:00.000Z,Severe Storm(s),SEVERE STORMS,2012-06-29T22:35:00.000Z,2012-07-01T00:00:00.000Z,0.0,0.0,0.0,2914288.63,20988.52,102842.93,0.0,0.0,0.0,3038120.08,0.0
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4073.0,DC,2012-07-31T15:00:00.000Z,Severe Storm(s),SEVERE STORMS,2012-06-29T22:35:00.000Z,2012-07-01T00:00:00.000Z,0.0,0.0,0.0,2914288.63,20988.52,102842.93,0.0,0.0,0.0,3038120.08,0.0
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4073.0,DC,2012-07-31T15:00:00.000Z,Severe Storm(s),SEVERE STORMS,2012-06-29T22:35:00.000Z,2012-07-01T00:00:00.000Z,0.0,0.0,0.0,2914288.63,20988.52,102842.93,0.0,0.0,0.0,3038120.08,0.0
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4073.0,DC,2012-07-31T15:00:00.000Z,Severe Storm(s),SEVERE STORMS,2012-06-29T22:35:00.000Z,2012-07-01T00:00:00.000Z,0.0,0.0,0.0,2914288.63,20988.52,102842.93,31050.89,31050.89,0.0,3038120.08,0.04910605813800858
632323,14.284313554939484,38014.0,2012,11,001,45.9,4.6,13.2,96.2,10.6,5.7,57.8,607200,1499,4073.0,DC,2012-07-31T15:00:00.000Z,Severe Storm(s),SEVERE STORMS,2012-06-29T22:35:00.000Z,2012-07-01T00:00:00.000Z,0.0,0.0,0.0,2914288.63,20988.52,102842.93,4725.99,4725.99,0.0,3038120.08,0.007474012490451873
