year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2000,TENNESSEE,TN,CARTER,47019,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12111.0,19102.0,20191203,TOTAL
2000,TENNESSEE,TN,CHEATHAM,47021,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6356.0,12616.0,20191203,TOTAL
2000,TENNESSEE,TN,CHESTER,47023,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3487.0,5728.0,20191203,TOTAL
2000,TENNESSEE,TN,CLAIBORNE,47025,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5023.0,9000.0,20191203,TOTAL
2000,TENNESSEE,TN,CLAY,47027,PRESIDENT,AL GORE,DEMOCRAT,1931.0,3442.0,20191203,TOTAL
2000,TENNESSEE,TN,COCKE,47029,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6185.0,10239.0,20191203,TOTAL
2000,TENNESSEE,TN,COFFEE,47031,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8788.0,17788.0,20191203,TOTAL
2000,TENNESSEE,TN,CROCKETT,47033,PRESIDENT,AL GORE,DEMOCRAT,2705.0,5440.0,20191203,TOTAL
2000,TENNESSEE,TN,CUMBERLAND,47035,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10994.0,19017.0,20191203,TOTAL
2000,TENNESSEE,TN,DAVIDSON,47037,PRESIDENT,AL GORE,DEMOCRAT,120508.0,208588.0,20191203,TOTAL
2000,TENNESSEE,TN,DECATUR,47039,PRESIDENT,AL GORE,DEMOCRAT,2278.0,4370.0,20191203,TOTAL
2000,TENNESSEE,TN,DEKALB,47041,PRESIDENT,AL GORE,DEMOCRAT,3765.0,6265.0,20191203,TOTAL
2000,TENNESSEE,TN,DICKSON,47043,PRESIDENT,AL GORE,DEMOCRAT,8332.0,15556.0,20191203,TOTAL
2000,TENNESSEE,TN,DYER,47045,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6282.0,11841.0,20191203,TOTAL
2000,TENNESSEE,TN,FAYETTE,47047,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6402.0,11529.0,20191203,TOTAL
2000,TENNESSEE,TN,FENTRESS,47049,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3417.0,6029.0,20191203,TOTAL
2000,TENNESSEE,TN,FRANKLIN,47051,PRESIDENT,AL GORE,DEMOCRAT,7828.0,14691.0,20191203,TOTAL
2000,TENNESSEE,TN,GIBSON,47053,PRESIDENT,AL GORE,DEMOCRAT,8663.0,17137.0,20191203,TOTAL
2000,TENNESSEE,TN,GILES,47055,PRESIDENT,AL GORE,DEMOCRAT,5527.0,10066.0,20191203,TOTAL
2000,TENNESSEE,TN,GRAINGER,47057,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3746.0,6194.0,20191203,TOTAL
2000,TENNESSEE,TN,GREENE,47059,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12540.0,20816.0,20191203,TOTAL
2000,TENNESSEE,TN,GRUNDY,47061,PRESIDENT,AL GORE,DEMOCRAT,2970.0,4596.0,20191203,TOTAL
2000,TENNESSEE,TN,HAMBLEN,47063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11824.0,19699.0,20191203,TOTAL
2000,TENNESSEE,TN,HAMILTON,47065,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,66605.0,120379.0,20191203,TOTAL
2000,TENNESSEE,TN,HANCOCK,47067,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1343.0,2075.0,20191203,TOTAL
2000,TENNESSEE,TN,HARDEMAN,47069,PRESIDENT,AL GORE,DEMOCRAT,4953.0,8803.0,20191203,TOTAL
2000,TENNESSEE,TN,HARDIN,47071,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4951.0,8782.0,20191203,TOTAL
2000,TENNESSEE,TN,HAWKINS,47073,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10071.0,17098.0,20191203,TOTAL
2000,TENNESSEE,TN,HAYWOOD,47075,PRESIDENT,AL GORE,DEMOCRAT,3887.0,6478.0,20191203,TOTAL
2000,TENNESSEE,TN,HENDERSON,47077,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5153.0,8399.0,20191203,TOTAL
2000,TENNESSEE,TN,HENRY,47079,PRESIDENT,AL GORE,DEMOCRAT,6093.0,12309.0,20191203,TOTAL
2000,TENNESSEE,TN,HICKMAN,47081,PRESIDENT,AL GORE,DEMOCRAT,4239.0,7264.0,20191203,TOTAL
2000,TENNESSEE,TN,HOUSTON,47083,PRESIDENT,AL GORE,DEMOCRAT,2081.0,3127.0,20191203,TOTAL
2000,TENNESSEE,TN,HUMPHREYS,47085,PRESIDENT,AL GORE,DEMOCRAT,4205.0,6681.0,20191203,TOTAL
2000,TENNESSEE,TN,JACKSON,47087,PRESIDENT,AL GORE,DEMOCRAT,3304.0,4754.0,20191203,TOTAL
2000,TENNESSEE,TN,JEFFERSON,47089,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8657.0,14087.0,20191203,TOTAL
2000,TENNESSEE,TN,JOHNSON,47091,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3740.0,5657.0,20191203,TOTAL
2000,TENNESSEE,TN,KNOX,47093,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,86851.0,150586.0,20191203,TOTAL
2000,TENNESSEE,TN,LAKE,47095,PRESIDENT,AL GORE,DEMOCRAT,1419.0,2224.0,20191203,TOTAL
2000,TENNESSEE,TN,LAUDERDALE,47097,PRESIDENT,AL GORE,DEMOCRAT,4224.0,7618.0,20191203,TOTAL
2000,TENNESSEE,TN,LAWRENCE,47099,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7613.0,14470.0,20191203,TOTAL
2000,TENNESSEE,TN,LEWIS,47101,PRESIDENT,AL GORE,DEMOCRAT,2281.0,4420.0,20191203,TOTAL
2000,TENNESSEE,TN,LINCOLN,47103,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5435.0,10659.0,20191203,TOTAL
2000,TENNESSEE,TN,LOUDON,47105,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10266.0,16406.0,20191203,TOTAL
2000,TENNESSEE,TN,MCMINN,47107,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10155.0,16600.0,20191203,TOTAL
2000,TENNESSEE,TN,MCNAIRY,47109,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4897.0,8989.0,20191203,TOTAL
2000,TENNESSEE,TN,MACON,47111,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3366.0,6491.0,20191203,TOTAL
2000,TENNESSEE,TN,MADISON,47113,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17862.0,33930.0,20191203,TOTAL
2000,TENNESSEE,TN,MARION,47115,PRESIDENT,AL GORE,DEMOCRAT,5441.0,10250.0,20191203,TOTAL
2000,TENNESSEE,TN,MARSHALL,47117,PRESIDENT,AL GORE,DEMOCRAT,5107.0,9359.0,20191203,TOTAL
2000,TENNESSEE,TN,MAURY,47119,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11930.0,23400.0,20191203,TOTAL
2000,TENNESSEE,TN,MEIGS,47121,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1797.0,3390.0,20191203,TOTAL
2000,TENNESSEE,TN,MONROE,47123,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7514.0,13003.0,20191203,TOTAL
2000,TENNESSEE,TN,MONTGOMERY,47125,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19644.0,39044.0,20191203,TOTAL
2000,TENNESSEE,TN,MOORE,47127,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1145.0,2301.0,20191203,TOTAL
2000,TENNESSEE,TN,MORGAN,47129,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3144.0,6162.0,20191203,TOTAL
2000,TENNESSEE,TN,OBION,47131,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6168.0,12440.0,20191203,TOTAL
2000,TENNESSEE,TN,OVERTON,47133,PRESIDENT,AL GORE,DEMOCRAT,4507.0,7496.0,20191203,TOTAL
2000,TENNESSEE,TN,PERRY,47135,PRESIDENT,AL GORE,DEMOCRAT,1650.0,2866.0,20191203,TOTAL
2000,TENNESSEE,TN,PICKETT,47137,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1281.0,2239.0,20191203,TOTAL
2000,TENNESSEE,TN,POLK,47139,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2907.0,5594.0,20191203,TOTAL
2000,TENNESSEE,TN,PUTNAM,47141,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11248.0,22438.0,20191203,TOTAL
2000,TENNESSEE,TN,RHEA,47143,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5900.0,9772.0,20191203,TOTAL
2000,TENNESSEE,TN,ROANE,47145,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11345.0,21326.0,20191203,TOTAL
2000,TENNESSEE,TN,ROBERTSON,47147,PRESIDENT,AL GORE,DEMOCRAT,10249.0,20164.0,20191203,TOTAL
2000,TENNESSEE,TN,RUTHERFORD,47149,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,33445.0,62182.0,20191203,TOTAL
2000,TENNESSEE,TN,SCOTT,47151,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3579.0,6615.0,20191203,TOTAL
2000,TENNESSEE,TN,SEQUATCHIE,47153,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2169.0,3887.0,20191203,TOTAL
2000,TENNESSEE,TN,SEVIER,47155,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,16734.0,25365.0,20191203,TOTAL
2000,TENNESSEE,TN,SHELBY,47157,PRESIDENT,AL GORE,DEMOCRAT,190404.0,336755.0,20191203,TOTAL
2000,TENNESSEE,TN,SMITH,47159,PRESIDENT,AL GORE,DEMOCRAT,4884.0,7348.0,20191203,TOTAL
2000,TENNESSEE,TN,STEWART,47161,PRESIDENT,AL GORE,DEMOCRAT,2870.0,4782.0,20191203,TOTAL
2000,TENNESSEE,TN,SULLIVAN,47163,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,33482.0,55727.0,20191203,TOTAL
2000,TENNESSEE,TN,SUMNER,47165,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,27601.0,50477.0,20191203,TOTAL
2000,TENNESSEE,TN,TIPTON,47167,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10070.0,16552.0,20191203,TOTAL
2000,TENNESSEE,TN,TROUSDALE,47169,PRESIDENT,AL GORE,DEMOCRAT,1966.0,2945.0,20191203,TOTAL
2000,TENNESSEE,TN,UNICOI,47171,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3780.0,6429.0,20191203,TOTAL
2000,TENNESSEE,TN,UNION,47173,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3199.0,5821.0,20191203,TOTAL
2000,TENNESSEE,TN,VAN BUREN,47175,PRESIDENT,AL GORE,DEMOCRAT,1255.0,2131.0,20191203,TOTAL
2000,TENNESSEE,TN,WARREN,47177,PRESIDENT,AL GORE,DEMOCRAT,7378.0,13131.0,20191203,TOTAL
2000,TENNESSEE,TN,WASHINGTON,47179,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,22579.0,37942.0,20191203,TOTAL
2000,TENNESSEE,TN,WAYNE,47181,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3370.0,5306.0,20191203,TOTAL
2000,TENNESSEE,TN,WEAKLEY,47183,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6106.0,11844.0,20191203,TOTAL
2000,TENNESSEE,TN,WHITE,47185,PRESIDENT,AL GORE,DEMOCRAT,4135.0,7775.0,20191203,TOTAL
2000,TENNESSEE,TN,WILLIAMSON,47187,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,38901.0,58429.0,20191203,TOTAL
2000,TENNESSEE,TN,WILSON,47189,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18844.0,35916.0,20191203,TOTAL
2000,TEXAS,TX,ANDERSON,48001,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9835.0,15080.0,20191203,TOTAL
2000,TEXAS,TX,ANDREWS,48003,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3091.0,4024.0,20191203,TOTAL
2000,TEXAS,TX,ANGELINA,48005,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,16648.0,26974.0,20191203,TOTAL
2000,TEXAS,TX,ARANSAS,48007,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5390.0,8247.0,20191203,TOTAL
2000,TEXAS,TX,ARCHER,48009,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2951.0,3997.0,20191203,TOTAL
2000,TEXAS,TX,ARMSTRONG,48011,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,772.0,938.0,20191203,TOTAL
2000,TEXAS,TX,ATASCOSA,48013,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6231.0,10746.0,20191203,TOTAL
2000,TEXAS,TX,AUSTIN,48015,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6661.0,9227.0,20191203,TOTAL
2000,TEXAS,TX,BAILEY,48017,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1589.0,2090.0,20191203,TOTAL
2000,TEXAS,TX,BANDERA,48019,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5613.0,7273.0,20191203,TOTAL
2000,TEXAS,TX,BASTROP,48021,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10310.0,18308.0,20191203,TOTAL
2000,TEXAS,TX,BAYLOR,48023,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1285.0,1984.0,20191203,TOTAL
2000,TEXAS,TX,BEE,48025,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4429.0,8330.0,20191203,TOTAL
2000,TEXAS,TX,BELL,48027,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,41208.0,63291.0,20191203,TOTAL
2000,TEXAS,TX,BEXAR,48029,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,215613.0,412726.0,20191203,TOTAL
2000,TEXAS,TX,BLANCO,48031,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2777.0,3767.0,20191203,TOTAL
2000,TEXAS,TX,BORDEN,48033,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,283.0,353.0,20191203,TOTAL
2000,TEXAS,TX,BOSQUE,48035,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4745.0,6770.0,20191203,TOTAL
2000,TEXAS,TX,BOWIE,48037,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18325.0,30320.0,20191203,TOTAL
2000,TEXAS,TX,BRAZORIA,48039,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,53445.0,80019.0,20191203,TOTAL
2000,TEXAS,TX,BRAZOS,48041,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,32864.0,46941.0,20191203,TOTAL
2000,TEXAS,TX,BREWSTER,48043,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1867.0,3580.0,20191203,TOTAL
2000,TEXAS,TX,BRISCOE,48045,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,544.0,772.0,20191203,TOTAL
2000,TEXAS,TX,BROOKS,48047,PRESIDENT,AL GORE,DEMOCRAT,1854.0,2431.0,20191203,TOTAL
2000,TEXAS,TX,BROWN,48049,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9609.0,12920.0,20191203,TOTAL
2000,TEXAS,TX,BURLESON,48051,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3542.0,5866.0,20191203,TOTAL
2000,TEXAS,TX,BURNET,48053,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9286.0,13232.0,20191203,TOTAL
2000,TEXAS,TX,CALDWELL,48055,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5216.0,9425.0,20191203,TOTAL
2000,TEXAS,TX,CALHOUN,48057,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3724.0,6563.0,20191203,TOTAL
2000,TEXAS,TX,CALLAHAN,48059,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3656.0,4896.0,20191203,TOTAL
2000,TEXAS,TX,CAMERON,48061,PRESIDENT,AL GORE,DEMOCRAT,33214.0,62057.0,20191203,TOTAL
2000,TEXAS,TX,CAMP,48063,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2121.0,3784.0,20191203,TOTAL
2000,TEXAS,TX,CARSON,48065,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2216.0,2742.0,20191203,TOTAL
2000,TEXAS,TX,CASS,48067,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6295.0,11019.0,20191203,TOTAL
2000,TEXAS,TX,CASTRO,48069,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1607.0,2354.0,20191203,TOTAL
2000,TEXAS,TX,CHAMBERS,48071,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6769.0,9806.0,20191203,TOTAL
2000,TEXAS,TX,CHEROKEE,48073,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9599.0,14537.0,20191203,TOTAL
2000,TEXAS,TX,CHILDRESS,48075,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1506.0,2126.0,20191203,TOTAL
2000,TEXAS,TX,CLAY,48077,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3112.0,4637.0,20191203,TOTAL
2000,TEXAS,TX,COCHRAN,48079,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,807.0,1171.0,20191203,TOTAL
2000,TEXAS,TX,COKE,48081,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1137.0,1515.0,20191203,TOTAL
2000,TEXAS,TX,COLEMAN,48083,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2687.0,3578.0,20191203,TOTAL
2000,TEXAS,TX,COLLIN,48085,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,128179.0,175420.0,20191203,TOTAL
2000,TEXAS,TX,COLLINGSWORTH,48087,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,974.0,1415.0,20191203,TOTAL
2000,TEXAS,TX,COLORADO,48089,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4913.0,7249.0,20191203,TOTAL
2000,TEXAS,TX,COMAL,48091,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,24599.0,32748.0,20191203,TOTAL
2000,TEXAS,TX,COMANCHE,48093,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3334.0,5022.0,20191203,TOTAL
2000,TEXAS,TX,CONCHO,48095,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,818.0,1103.0,20191203,TOTAL
2000,TEXAS,TX,COOKE,48097,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10128.0,13469.0,20191203,TOTAL
2000,TEXAS,TX,CORYELL,48099,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10321.0,15087.0,20191203,TOTAL
2000,TEXAS,TX,COTTLE,48101,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,502.0,757.0,20191203,TOTAL
2000,TEXAS,TX,CRANE,48103,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1246.0,1654.0,20191203,TOTAL
2000,TEXAS,TX,CROCKETT,48105,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,924.0,1398.0,20191203,TOTAL
2000,TEXAS,TX,CROSBY,48107,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1270.0,2002.0,20191203,TOTAL
2000,TEXAS,TX,CULBERSON,48109,PRESIDENT,AL GORE,DEMOCRAT,577.0,1012.0,20191203,TOTAL
2000,TEXAS,TX,DALLAM,48111,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1385.0,1744.0,20191203,TOTAL
2000,TEXAS,TX,DALLAS,48113,PRESIDENT,GEORGE W. BUSH,REPUBLICAN,322345.0,613039.0,20191203,TOTAL
